source,name,calories,protein,fat,carbs,is_veg,is_allergen_peanuts,is_allergen_dairy,is_allergen_eggs,is_allergen_gluten,is_allergen_seafood,is_allergen_soy,is_allergen_treenuts,suitable_diabetes,suitable_hypertension
Indian_Food_Dataset,Paushtik Roti,149.26,7.17,1.51,26.59,True,False,False,False,True,False,False,False,False,True
Indian_Food_Dataset,Semolina Carrot Vada (Suji Gajar Vada),699.53,1.56,74.07,6.52,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Dhokla,216.49,13.45,5.28,30.68,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Kashmiri Tea (Kehwa),24.9,0.17,0.51,5.23,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Steeped Hot Coffee,15.91,0.39,0.33,3.01,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Hot Chocolate,90.01,3.43,4.61,9.02,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Cold Coffee (With Cream),82.76,1.93,3.29,11.98,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Banana Milkshake With Ice Cream (Kele Ka Milkshake Ice Cream Ke Saath),76.45,2.01,2.77,11.15,True,False,True,False,False,False,False,False,True,True
Indian_Food_Dataset,Flavoured Milkshake,66.78,2.06,2.83,8.65,True,False,True,False,False,False,False,False,True,True
Indian_Food_Dataset,Jal Jeera,30.24,0.44,0.26,6.7,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Gingo,48.02,0.14,0.06,12.42,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Mintade,40.32,0.03,0.02,10.59,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Canjee,6.61,0.24,0.42,0.44,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Cauliflower Canjee (Phoolgobhi Ki Canjee),6.9,0.39,0.42,0.35,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Potato Canjee (Aloo Canjee),16.26,0.44,0.39,2.69,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Vermicelli Porridge (Semiya/Seviyan Porridge),78.4,2.5,2.98,10.56,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Semolina Upma (Suji/Rava Upma),147.89,3.3,7.49,16.31,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Vermicelli Upma (Semiya/Seviyan Upma),149.11,3.11,7.45,16.88,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Rice Upma,151.27,2.63,7.46,17.96,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Bread Upma,129.51,2.8,7.75,12.6,True,False,False,False,True,False,False,False,False,True
Indian_Food_Dataset,Vegetable Upma,146.47,4.73,6.63,16.46,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Poha,294.53,6.09,14.14,35.05,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Vegetable Poha,180.52,4.89,8.07,21.52,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Moong Dal Stuffed Cheela/Chilla (Moong Dal Ka Cheela/Chilla),154.89,6.97,5.11,19.42,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Paneer Stuffed Cheela/Chilla,205.19,11.44,8.89,19.16,True,False,True,False,False,False,False,False,False,True
Indian_Food_Dataset,Indian Style Egg Bhujia (Anda Bhujia (Indian Style)),102.83,6.1,7.02,3.76,False,False,False,True,False,False,False,False,True,True
Indian_Food_Dataset,French Omelette/Omlet,211.04,10.03,18.86,0.41,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Puffy Omelette/Omlet,188.15,8.82,16.84,0.08,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Orange Omelette/Omlet,194.66,8.93,16.84,1.68,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Cheese And Mushroom Omelette/Omlet,205.63,9.69,17.82,1.68,True,False,True,False,False,False,False,False,True,False
Indian_Food_Dataset,Spanish Omelette/Omlet,157.45,8.25,11.44,5.1,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Mixed Stock,25.19,2.06,1.71,0.33,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Meat Stock,24.48,2.1,1.78,0.0,False,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,White Stock,6.99,0.07,0.56,0.4,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Meat Consomme (With Mutton),29.76,14.86,13.68,0.51,False,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Consomme Au Julienne,27.76,12.49,10.66,1.49,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Consomme Au Vermicelli,29.94,15.23,12.98,1.3,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Green Pea Soup (Matar Ka Soup),39.81,11.06,12.9,3.63,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Spinach Soup (Palak Ka Soup),32.59,10.54,14.26,3.03,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Mixed Vegetable Soup,35.71,8.22,11.66,2.95,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Cheese Soup,41.13,12.39,17.07,1.87,True,False,True,False,False,False,False,False,True,False
Indian_Food_Dataset,Mulligatawny Soup,54.42,11.26,13.28,8.24,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Cream Of Carrot Soup,59.77,8.27,12.35,5.69,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Cream Of Broccoli Soup,56.14,8.97,12.75,3.72,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Cream Of Potato Soup,60.2,8.1,12.05,6.14,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Almond Soup (Badam Ka Soup),78.65,10.13,13.8,3.68,True,False,False,False,False,False,False,True,True,False
Indian_Food_Dataset,Cold Cucumber Cream Soup ,11.88,0.34,0.34,1.76,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Cold Tomato Soup,16.9,0.11,1.56,0.59,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Chicken Stew,127.55,7.19,8.91,4.44,False,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Veg Paneer Stew,145.55,6.98,8.41,10.22,True,False,True,False,False,False,False,False,True,True
Indian_Food_Dataset,Onion-Green Chilli Parantha/Paratha (Pyaaz Aur Hari Mirch Ka Parantha/Paratha),191.27,4.37,7.27,26.37,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Methi Parantha/Paratha,148.36,4.27,4.34,22.19,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Bathua Poori,598.79,2.35,59.14,13.85,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Gram Flour Poori (Besan Poori),697.66,2.59,71.51,10.93,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Beetroot Poori (Chukandar Ki Poori),527.66,1.91,52.18,12.29,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Peas Poori (Matar Ki Poori),592.83,3.04,57.69,14.92,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Peas Kachori (Matar Kachori),584.68,3.21,57.51,13.25,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Pizza,146.77,6.85,8.72,9.94,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Bacon And Mushroom Pancake,157.67,6.82,10.6,8.47,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Cheese And Tomato Pancake,147.39,5.15,9.28,10.66,True,False,True,False,False,False,False,False,True,False
Indian_Food_Dataset,Minced Meat Pancake (With Chicken),116.04,12.01,10.48,8.18,False,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Eggplant/Brinjal Rice (Vangi Bhat),184.8,5.28,3.67,31.74,False,False,False,True,False,False,False,False,False,True
Indian_Food_Dataset,Kashmiri 'Tahar',98.21,1.95,1.37,19.11,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Cumin Pulao (Jeera/Zeera Pulao),135.24,2.47,3.2,23.61,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Peas Pulao (Matar Pulao),108.87,3.89,1.9,18.42,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Split Bengal Gram Dal And Vegetable Pulao (Channa Dal And Vegetable Pulao),116.53,3.6,2.3,19.72,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Black Channa Pulao/ Bengal Gram Pulao (Kale Chane Ka Pulao),125.51,3.44,2.58,21.55,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Mutton Pulao,130.77,6.52,10.78,11.26,False,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Chicken Pulao,108.24,6.07,8.48,11.17,False,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Mexican Rice,120.57,4.62,4.88,14.21,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Plain Khitchdi (Plain Khichri/Khichdi),57.03,1.72,1.01,10.04,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Instant Idli (With Semolina),247.29,9.16,3.61,43.4,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Plain Dosa,380.91,10.34,8.43,64.08,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Masala Dosa Mixed Vegetable Fillings,144.53,4.84,3.26,23.02,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Masala Dosa Paneer Fillings,243.12,10.31,8.84,29.76,True,False,True,False,False,False,False,False,False,True
Indian_Food_Dataset,Uttapam,255.95,6.18,9.03,36.28,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Appam,267.7,3.12,22.63,13.28,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Beans And Macaroni,136.08,4.58,7.01,14.24,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Spaghetti Bolognese,97.43,9.35,9.51,10.04,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Meat And Macaroni Casserole,161.55,9.15,10.17,16.12,False,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Spaghetti With Meat Balls And Tomato Sauce,158.13,5.61,10.64,10.46,False,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Spaghetti With Paneer Balls And Tomato Sauce,158.54,3.95,10.44,12.72,True,False,True,False,False,False,False,False,False,False
Indian_Food_Dataset,Lasagne With Meat Sauce,63.38,2.9,3.43,5.38,False,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Lasagne With Vegetables,49.23,1.71,2.16,5.9,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Home Made Egg Noodles,240.84,6.55,4.37,42.92,False,False,False,True,False,False,False,False,False,True
Indian_Food_Dataset,Sour Lentils (Khatti Dal),34.79,2.22,0.12,6.04,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Urad Special Dehusked,69.43,3.14,2.17,8.86,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Arhar With Spinach (Arhar Dal Aur Palak),52.84,2.05,2.76,4.77,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Moong Dal With Vadi,24.08,0.4,2.05,1.0,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Rasam With Tamarind (Puli Rasam/ Chintapandu Rasam/ Charu/Saaru),26.74,1.13,0.88,3.37,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Rasam With Lemon (Nimmakaya Rasam/Nimmakaya Charu/Elumichai Rasam/Nimbe Hannina Saaru),24.41,1.11,0.87,2.85,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Green Gram Whole With Baghar (Sabut Moong Dal With Tadka),63.43,3.23,2.48,6.8,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Urad Sabut Special,79.39,2.33,5.46,5.03,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Kabuli Channa Curry,68.57,2.92,3.06,7.63,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Besan Gatte Curry,189.38,7.75,10.72,16.26,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Dry Masala Chops,135.07,9.08,9.54,3.3,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Mutton Korma,115.64,7.09,8.54,2.53,False,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Shahi Keema Kofta Curry,418.13,4.14,43.83,1.73,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Minced Meat Ball Curry,109.79,6.82,7.85,2.86,False,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Boti Kebab,132.86,9.22,9.27,3.06,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Mutton Seekh Kebab,133.94,11.25,8.43,3.11,False,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Indian Lamb And Egg Curry (Nargisi Kofta),335.75,3.84,34.7,2.07,False,False,False,True,False,False,False,False,True,False
Indian_Food_Dataset,Soya Chunks Sweet And Sour (Nutrinugget Sweet And Sour),500.94,2.85,55.99,3.27,True,False,False,False,False,False,True,False,True,False
Indian_Food_Dataset,Soya Chunks Korma (Nutrinugget Korma),131.43,3.86,9.5,7.67,True,False,False,False,False,False,True,False,True,False
Indian_Food_Dataset,Mushroom Matar,70.77,2.79,4.11,5.33,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Soya Chunks And Peas (Nutrinugget Matar),82.62,3.03,5.11,5.82,True,False,False,False,False,False,True,False,True,True
Indian_Food_Dataset,Vegetable Yakhni,406.06,1.18,43.8,1.94,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Spinach Mushroom (Palak Mushroom),47.63,1.94,2.96,2.95,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Vegetarian Nargisi Kofta Curry,332.15,2.29,32.94,6.58,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Roast Chicken,199.9,20.49,13.06,0.1,False,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Shahi Chicken Masala,163.7,9.82,12.02,4.07,False,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Tomato Chicken,111.68,10.57,6.71,2.13,False,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Creamy Chicken,152.87,13.52,9.57,3.13,False,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Broccoli Chicken Ala King,119.56,7.97,7.57,5.34,False,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Ginger Chicken,129.17,8.24,8.24,5.6,False,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Chicken Sweet And Sour,445.09,6.92,47.59,2.67,False,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Chicken Korma,147.96,9.83,9.67,5.43,False,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Bengal Fish Curry (Bengali Machli Curry),109.43,7.26,7.03,4.42,False,False,False,False,False,True,False,False,True,True
Indian_Food_Dataset,Fish Finger,542.9,5.66,55.82,4.47,False,False,False,False,False,True,False,False,True,False
Indian_Food_Dataset,Fish In Coconut Milk (Nariyal Ke Doodh Ke Saath Machli),86.21,8.66,4.43,2.73,False,False,True,False,False,True,False,False,True,True
Indian_Food_Dataset,Prawn Curry (With Coconut) (Jhinga Curry),109.55,8.54,6.93,3.1,False,False,False,False,False,True,False,False,True,True
Indian_Food_Dataset,Baked Stuffed Fish,121.96,16.14,5.43,2.12,False,False,False,False,False,True,False,False,True,True
Indian_Food_Dataset,Fish Pie,120.9,9.25,5.77,7.74,False,False,False,False,False,True,False,False,True,True
Indian_Food_Dataset,Crispy Baked Fish,138.4,10.95,6.41,9.59,False,False,False,False,False,True,False,False,True,True
Indian_Food_Dataset,Fish Souffle,139.71,10.51,8.55,5.14,False,False,False,False,False,True,False,False,True,True
Indian_Food_Dataset,Potato Curry (Aloo Ki Sabzi),89.56,1.52,4.47,10.42,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Egg Curry (Anda Curry),117.52,5.38,8.81,4.03,False,False,False,True,False,False,False,False,True,True
Indian_Food_Dataset,Vegetable Curry With Coconut ,83.07,2.77,4.66,7.19,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Curd With Potatoes (Dahi Aloo),59.9,1.56,2.72,7.15,True,False,True,False,False,False,False,False,True,True
Indian_Food_Dataset,Potato Kofta Curry (Aloo Kofta Curry),455.4,0.56,49.08,2.78,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Yam Kofta Curry (Zimikand/Suran Kofta Curry),322.88,0.71,33.84,3.75,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Jackfruit Kofta Curry (Kathal Ka Kofta Curry),321.08,0.8,33.83,3.17,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Spinach And Potato (Palak Aloo),57.17,1.63,2.82,5.91,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Mooli Bhujia,91.2,1.69,7.25,4.74,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Bathua Bhujia,90.9,2.26,7.29,3.63,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Cabbage Rolls (Dry) ((Pattagobhi Rolls) (Dry)),142.48,8.21,9.36,6.09,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Cabbage Rolls (Curry) ((Pattagobhi Rolls)(Curry)),124.63,5.76,8.17,7.03,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Dry Arbi (Sookhi Arbi),134.95,2.12,8.97,11.11,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Masala Arbi,185.38,3.01,11.9,16.16,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Peas Brinjal Bhartha (Matar Baingan Bhartha),84.55,2.05,6.05,5.02,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Okra/Lady'S Fingers Fry (Bhindi Sabzi/Sabji/Subji),110.81,1.83,9.27,4.5,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Crispy Okra/Crispy Lady'S Fingers (Karare Bhindi),657.76,1.91,70.4,4.35,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Beans Foogath,105.06,2.03,9.22,3.26,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Stuffed Bittergourd (Wet) (Bharwa Karele),162.36,1.36,15.24,4.68,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Jackfruit/Kathal (Dry),488.97,0.93,51.78,4.56,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Yam Fried (Zimikand/Suran Fried),491.76,0.79,51.79,5.47,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,"Cauliflower, Pea And Potato Bhujia (Phoolgobhi, Matar Aur Aloo Bhujia)",95.67,2.75,5.54,8.23,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Vegetable Jalfrezi,68.48,1.4,4.38,5.43,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Vegetables Stir Fry ,30.78,1.04,1.47,3.19,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Broccoli Delight,40.7,2.49,2.48,2.34,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Dhansak (Vegetarian),82.8,3.32,4.18,7.28,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Cauliflower Basket,90.95,5.21,5.88,3.97,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Stuffed Bottle Gourd (Stuffed Ghiya/Lauki),93.19,5.84,5.8,4.36,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Ducheese Potato,140.54,3.6,9.01,10.94,True,False,True,False,False,False,False,False,True,True
Indian_Food_Dataset,Roast Potatoes ,87.32,1.53,2.35,14.52,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Stuffed Baked Potatoes ,100.2,3.82,4.39,11.03,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Potato Nests,111.62,5.71,4.77,11.05,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Parsley Potato,119.51,1.49,6.28,13.81,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Creamed Spinach And Mushroom,419.62,2.28,44.14,3.17,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Fricassee Of Mushroom,106.66,3.65,6.63,8.13,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Cauliflower Au Gratin,145.9,4.45,10.2,9.13,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Vegetable And Cheese Pie,126.88,4.03,8.28,8.76,True,False,True,False,False,False,False,False,True,True
Indian_Food_Dataset,Spinach Souffle ,150.18,7.36,10.52,6.27,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Beetroot And Egg Salad (Chukandar Aur Ande Ka Salad),84.92,3.36,6.45,3.4,False,False,False,True,False,False,False,False,True,True
Indian_Food_Dataset,Sour Cream Potato Salad,121.9,2.89,8.13,9.05,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Tossed Green Salad,49.88,1.33,3.24,3.82,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Spring Basket Salad,160.46,3.36,11.3,11.61,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Cucumber And Yogurt Salad (Kheere Aur Dahi Ka Salad),36.13,2.09,0.93,4.72,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Chicken And Tomato Towers,100.55,6.9,6.99,2.36,False,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Jellied Sunshine Fruit Salad,48.86,5.85,0.85,4.21,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Tomato Aspic,50.37,6.87,0.26,5.02,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Frozen Frosty Fruit Salad (Phalon Ka Salaad),103.51,1.68,4.17,15.61,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,French Dressing,733.77,0.32,79.65,3.68,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Mayonnaise Without Eggs,329.05,2.13,33.84,3.98,False,False,False,True,False,False,False,False,True,False
Indian_Food_Dataset,Curd Dressing ,78.8,5.59,2.9,8.03,True,False,True,False,False,False,False,False,True,True
Indian_Food_Dataset,Carrot Raita (Gajar Ka Raita),64.78,4.14,2.19,7.19,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Pumpkin Raita (Kaddu Ka Raita),55.6,3.74,1.88,6.02,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Mint And Peanut Raita (Pudinay Aur Moongfali Ka Raita),112.05,7.05,6.19,7.31,True,True,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Spinach Raita (Palak Ka Raita),52.75,3.95,1.86,5.06,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Bathua Raita,54.4,4.13,1.76,5.31,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Pineapple Raita (Ananas Ka Raita),67.74,3.9,2.02,8.62,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Banana Raita (Kele Ka Raita),89.03,4.13,2.07,13.51,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Mango Raita (Aam Ka Raita),67.37,3.9,2.14,8.23,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Guava Raita (Amarood Ka Raita),64.36,4.19,2.07,7.27,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Grapes Raita (Angoor Ka Raita),72.59,3.98,2.07,9.66,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Bottle Gourd Kheer (Ghiya/Lauki Kheer),84.07,2.7,3.86,10.0,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Pumpkin Kheer (Kaddu Ki Kheer),86.35,2.76,3.86,10.44,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Apple Kheer (Seb Ki Kheer),81.3,2.14,3.18,11.34,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Caramel Custard (Baked),122.7,5.11,5.01,14.95,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Vanilla Ice Cream Without Egg,228.67,2.69,18.15,14.21,False,False,False,True,False,False,False,False,False,False
Indian_Food_Dataset,Vanilla Ice Cream With Egg,214.85,4.16,17.02,11.71,False,False,False,True,False,False,False,False,True,False
Indian_Food_Dataset,Strawberry Ice Cream,215.61,4.15,16.96,12.26,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Chocochip Ice Cream,241.45,4.23,17.93,16.75,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Choconut Ice Cream,273.96,5.04,18.49,23.13,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Pear Chocholate Sunday,183.49,2.08,13.11,15.02,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Chocolate Sauce,263.2,1.91,10.39,43.21,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Coffee Ice Cream,150.62,3.15,9.43,14.09,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Coffee Pear Alaska,203.99,2.88,13.22,19.36,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Crunchy Butterscotch,277.32,3.11,20.99,19.92,True,False,True,False,False,False,False,False,False,False
Indian_Food_Dataset,Peach Melba Ice Cream,200.85,2.06,14.51,16.31,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Vanilla Ice Cream With Apples In Hot Cherry Sauce,196.32,1.73,11.45,22.75,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Grape And Orange Whip,57.39,1.41,2.62,6.72,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Honey Banana Cream,125.49,2.78,6.68,13.64,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Raspberry Bavarian Cream,150.1,3.34,7.88,17.82,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Fruit Delight,107.09,2.09,7.09,9.11,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Creamy Chocolate Mousse,230.52,6.85,18.16,9.53,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Cold Lemon Souffle,169.87,5.89,9.78,15.62,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Cold Orange Souffle,173.19,5.94,9.82,16.27,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Cold Pineapple Souffle,181.22,6.23,10.39,16.85,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Cold Vanilla Souffle,179.54,6.22,10.32,16.29,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Cold Chocolate Souffle,187.53,6.37,10.86,17.22,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Stewed Fruit (With Pear),74.32,0.25,0.32,18.22,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Apricot Fool,240.79,1.54,11.35,33.64,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Pavlova,200.6,1.84,12.29,21.84,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Apple Crumb Pudding,220.85,1.54,8.87,35.17,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Steamed Cake With Chocolate Sauce,301.91,4.49,19.01,29.06,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Hot Lemon Souffle,155.25,5.29,7.93,16.31,True,False,False,False,False,False,False,False,False,True
